MainBranch,Employment,Country,US_State,Age1stCode,YearsCode,YearsCodePro,OrgSize,CompFreq,OpSys,SOVisitFreq,SOAccount,SOPartFreq,Age,Gender,Trans,ConvertedCompYearly
I am a developer by profession,Employed full-time,Italy,NA,18 - 24 years,6,4,10 to 19 employees,Yearly,MacOS,Multiple times per day,Yes,Less than once per month or monthly,25-34 years old,Man,No,37485
I am a developer by profession,Employed full-time,Poland,NA,5 - 10 years,8,6,20 to 99 employees,Monthly,Windows,A few times per week,Yes,I have never participated in Q&A on Stack Overflow,25-34 years old,Man,No,47988
"I am not primarily a developer, but I write code sometimes as part of my work",Employed full-time,Spain,NA,11 - 17 years,32,25,"1,000 to 4,999 employees",Yearly,Windows,Multiple times per day,Yes,Daily or almost daily,45-54 years old,Man,No,61616
I am a developer by profession,Employed full-time,Poland,NA,11 - 17 years,16,7,2 to 9 employees,Monthly,Linux-based,A few times per week,Yes,Less than once per month or monthly,25-34 years old,Man,No,30372
I am a developer by profession,Employed full-time,United Kingdom of Great Britain and Northern Ireland,NA,5 - 10 years,22,7,20 to 99 employees,Yearly,Windows,A few times per week,Yes,I have never participated in Q&A on Stack Overflow,25-34 years old,Man,No,87896
I am a developer by profession,Employed full-time,United Kingdom of Great Britain and Northern Ireland,NA,5 - 10 years,17,10,20 to 99 employees,Yearly,Linux-based,A few times per month or weekly,Yes,A few times per month or weekly,25-34 years old,Man,No,122796
I am a developer by profession,Employed full-time,Sweden,NA,11 - 17 years,11,3,"5,000 to 9,999 employees",Monthly,MacOS,A few times per week,Yes,Less than once per month or monthly,25-34 years old,Man,No,79776
I am a developer by profession,Employed full-time,France,NA,11 - 17 years,18,12,"10,000 or more employees",Monthly,Linux-based,Daily or almost daily,Yes,A few times per month or weekly,25-34 years old,Man,No,674532
I am a developer by profession,Employed full-time,France,NA,11 - 17 years,23,17,10 to 19 employees,Yearly,Windows,Daily or almost daily,Yes,A few times per month or weekly,35-44 years old,Man,No,81074
I am a developer by profession,Employed full-time,United Kingdom of Great Britain and Northern Ireland,NA,5 - 10 years,40,28,"5,000 to 9,999 employees",Yearly,Linux-based,Multiple times per day,Yes,Multiple times per day,45-54 years old,Man,No,115041
I am a developer by profession,Employed full-time,United Kingdom of Great Britain and Northern Ireland,NA,5 - 10 years,25,12,"10,000 or more employees",Yearly,Windows,Daily or almost daily,Yes,A few times per month or weekly,25-34 years old,Man,No,57903
I am a developer by profession,Employed full-time,Belgium,NA,18 - 24 years,22,16,"5,000 to 9,999 employees",Monthly,Windows,A few times per week,Yes,Less than once per month or monthly,35-44 years old,Man,No,58368
I am a developer by profession,Employed full-time,Germany,NA,11 - 17 years,6,3,10 to 19 employees,Yearly,Windows,A few times per week,Yes,I have never participated in Q&A on Stack Overflow,25-34 years old,Man,No,37834
"I am not primarily a developer, but I write code sometimes as part of my work",Employed full-time,Germany,NA,11 - 17 years,20,7,"5,000 to 9,999 employees",Monthly,Linux-based,Multiple times per day,Yes,Less than once per month or monthly,35-44 years old,Man,No,64860
I am a developer by profession,Employed full-time,United Kingdom of Great Britain and Northern Ireland,NA,18 - 24 years,6,3,"1,000 to 4,999 employees",Yearly,MacOS,Daily or almost daily,Not sure/can't remember,NA,18-24 years old,Woman,No,155111
I am a developer by profession,Employed full-time,United Kingdom of Great Britain and Northern Ireland,NA,11 - 17 years,10,2,2 to 9 employees,Yearly,Windows,Multiple times per day,Yes,I have never participated in Q&A on Stack Overflow,25-34 years old,Man,No,38778
I am a developer by profession,Employed full-time,Norway,NA,11 - 17 years,6,NA,"10,000 or more employees",Yearly,MacOS,Daily or almost daily,No,NA,18-24 years old,Man,No,75527
"I am not primarily a developer, but I write code sometimes as part of my work",Employed full-time,Poland,NA,11 - 17 years,15,6,"10,000 or more employees",Monthly,Windows,A few times per week,Yes,Less than once per month or monthly,25-34 years old,Man,No,45564
I am a developer by profession,Employed full-time,France,NA,11 - 17 years,12,1,20 to 99 employees,Yearly,MacOS,Multiple times per day,Yes,A few times per month or weekly,25-34 years old,Man,No,151337
"I am not primarily a developer, but I write code sometimes as part of my work",Employed full-time,Norway,NA,11 - 17 years,15,4,500 to 999 employees,Yearly,Windows,Daily or almost daily,Yes,Less than once per month or monthly,25-34 years old,Man,No,80382
I am a developer by profession,Employed full-time,Belgium,NA,11 - 17 years,16,7,20 to 99 employees,Yearly,Windows,Multiple times per day,Yes,A few times per week,25-34 years old,Man,No,51939
I am a developer by profession,Employed full-time,Portugal,NA,11 - 17 years,20,9,100 to 499 employees,Monthly,MacOS,Multiple times per day,Yes,Daily or almost daily,25-34 years old,Man,No,33372
I am a developer by profession,Employed full-time,France,NA,11 - 17 years,16,7,20 to 99 employees,Yearly,Windows,A few times per month or weekly,Yes,I have never participated in Q&A on Stack Overflow,25-34 years old,Man,No,81074
I am a developer by profession,Employed full-time,United Kingdom of Great Britain and Northern Ireland,NA,5 - 10 years,24,15,2 to 9 employees,Yearly,Windows,Multiple times per day,Yes,A few times per week,35-44 years old,Man,No,45241
I am a developer by profession,Employed full-time,Germany,NA,11 - 17 years,10,5,20 to 99 employees,Yearly,MacOS,Daily or almost daily,Yes,Less than once per month or monthly,25-34 years old,Man,No,70264
I am a developer by profession,Employed full-time,Germany,NA,18 - 24 years,8,6,100 to 499 employees,Yearly,MacOS,Multiple times per day,Yes,A few times per month or weekly,25-34 years old,Man,No,67021
I am a developer by profession,Employed full-time,Germany,NA,5 - 10 years,16,7,10 to 19 employees,Monthly,Linux-based,Multiple times per day,Yes,Less than once per month or monthly,25-34 years old,Man,No,56880
I am a developer by profession,Employed full-time,Norway,NA,11 - 17 years,17,9,"1,000 to 4,999 employees",Yearly,MacOS,A few times per month or weekly,Yes,Less than once per month or monthly,25-34 years old,Man,No,119764
I am a developer by profession,Employed full-time,Poland,NA,18 - 24 years,5,3,"5,000 to 9,999 employees",Monthly,Windows,Daily or almost daily,Yes,I have never participated in Q&A on Stack Overflow,25-34 years old,Man,No,19740
I am a developer by profession,Employed full-time,Austria,NA,11 - 17 years,8,3,10 to 19 employees,Monthly,Windows,Multiple times per day,Yes,Less than once per month or monthly,18-24 years old,Man,Prefer not to say,12192
I am a developer by profession,Employed full-time,Denmark,NA,11 - 17 years,15,9,100 to 499 employees,Monthly,Linux-based,Multiple times per day,Yes,A few times per month or weekly,35-44 years old,Man,No,107676
I am a developer by profession,Employed full-time,United Kingdom of Great Britain and Northern Ireland,NA,5 - 10 years,22,18,"5,000 to 9,999 employees",Monthly,Linux-based,Multiple times per day,Yes,A few times per month or weekly,35-44 years old,Man,No,1395996
I am a developer by profession,Employed full-time,Italy,NA,11 - 17 years,14,6,20 to 99 employees,Monthly,Windows,Daily or almost daily,No,NA,25-34 years old,Man,No,21408
I am a developer by profession,Employed full-time,United Kingdom of Great Britain and Northern Ireland,NA,11 - 17 years,12,4,2 to 9 employees,Yearly,MacOS,Multiple times per day,Yes,A few times per month or weekly,25-34 years old,Man,No,67215
I am a developer by profession,Employed full-time,Spain,NA,11 - 17 years,37,35,100 to 499 employees,Yearly,Windows,Daily or almost daily,Yes,A few times per week,55-64 years old,Man,No,43239
I am a developer by profession,Employed full-time,United Kingdom of Great Britain and Northern Ireland,NA,18 - 24 years,11,6,20 to 99 employees,Yearly,Linux-based,Daily or almost daily,Yes,Less than once per month or monthly,25-34 years old,Man,No,64630
I am a developer by profession,Employed full-time,United Kingdom of Great Britain and Northern Ireland,NA,11 - 17 years,12,3,"10,000 or more employees",Yearly,MacOS,Daily or almost daily,Yes,Less than once per month or monthly,25-34 years old,Man,No,73678
I am a developer by profession,Employed full-time,United Kingdom of Great Britain and Northern Ireland,NA,5 - 10 years,37,25,"1,000 to 4,999 employees",Yearly,Linux-based,A few times per month or weekly,Yes,A few times per month or weekly,35-44 years old,Man,No,142185
I am a developer by profession,Employed full-time,France,NA,11 - 17 years,9,2,"1,000 to 4,999 employees",Yearly,Linux-based,A few times per week,Yes,Less than once per month or monthly,18-24 years old,Man,No,56211
I am a developer by profession,Employed full-time,France,NA,11 - 17 years,7,2,100 to 499 employees,Monthly,MacOS,Daily or almost daily,Yes,A few times per week,18-24 years old,Man,No,34596
I am a developer by profession,Employed full-time,Poland,NA,11 - 17 years,15,15,2 to 9 employees,Monthly,Windows,Daily or almost daily,Yes,Less than once per month or monthly,25-34 years old,Man,No,1140000
I am a developer by profession,Employed full-time,United Kingdom of Great Britain and Northern Ireland,NA,11 - 17 years,18,12,500 to 999 employees,Yearly,Windows,Daily or almost daily,Yes,A few times per week,25-34 years old,Woman,No,71093
I am a developer by profession,Employed full-time,Germany,NA,11 - 17 years,6,1,100 to 499 employees,Monthly,Windows,Multiple times per day,Yes,A few times per month or weekly,18-24 years old,Man,No,14268
I am a developer by profession,Employed full-time,Switzerland,NA,11 - 17 years,8,6,500 to 999 employees,Yearly,Other (please specify):,Multiple times per day,Yes,Daily or almost daily,25-34 years old,Man,"Or, in your own words:",132
I am a developer by profession,Employed full-time,United Kingdom of Great Britain and Northern Ireland,NA,11 - 17 years,10,6,20 to 99 employees,Yearly,Linux-based,Daily or almost daily,Yes,Less than once per month or monthly,25-34 years old,"Non-binary, genderqueer, or gender non-conforming",No,103408
I am a developer by profession,Employed full-time,United Kingdom of Great Britain and Northern Ireland,NA,25 - 34 years,6,4,100 to 499 employees,Yearly,Linux-based,Daily or almost daily,Yes,A few times per month or weekly,25-34 years old,Man,No,72385
I am a developer by profession,Employed full-time,Finland,NA,11 - 17 years,16,10,20 to 99 employees,Monthly,MacOS,Less than once per month or monthly,Not sure/can't remember,NA,25-34 years old,Man,No,64860
I am a developer by profession,Employed full-time,Sweden,NA,11 - 17 years,8,1,20 to 99 employees,Monthly,Linux-based,A few times per week,No,NA,18-24 years old,Man,No,39024
I am a developer by profession,Employed full-time,United Kingdom of Great Britain and Northern Ireland,NA,11 - 17 years,17,15,"1,000 to 4,999 employees",Yearly,Windows,A few times per month or weekly,Yes,Less than once per month or monthly,25-34 years old,Man,No,95652
I am a developer by profession,Employed full-time,United Kingdom of Great Britain and Northern Ireland,NA,5 - 10 years,30,20,100 to 499 employees,Yearly,MacOS,A few times per week,Yes,Less than once per month or monthly,35-44 years old,Man,No,155111
I am a developer by profession,Employed full-time,Sweden,NA,11 - 17 years,35,15,100 to 499 employees,Yearly,Windows,Multiple times per day,Yes,A few times per month or weekly,45-54 years old,Man,No,122731
I am a developer by profession,Employed full-time,United Kingdom of Great Britain and Northern Ireland,NA,5 - 10 years,4,1,2 to 9 employees,Yearly,MacOS,A few times per week,Yes,I have never participated in Q&A on Stack Overflow,Under 18 years old,Man,No,28437
I am a developer by profession,Employed full-time,Germany,NA,11 - 17 years,18,6,100 to 499 employees,Yearly,Linux-based,A few times per month or weekly,No,NA,25-34 years old,Man,No,75669
I am a developer by profession,Employed full-time,Switzerland,NA,11 - 17 years,9,1,100 to 499 employees,Yearly,MacOS,A few times per month or weekly,Yes,Less than once per month or monthly,18-24 years old,Man,No,116896
I am a developer by profession,Employed full-time,Belgium,NA,18 - 24 years,8,4,100 to 499 employees,Monthly,Windows,Multiple times per day,Yes,A few times per month or weekly,25-34 years old,Man,No,32424
I am a developer by profession,Employed full-time,Germany,NA,11 - 17 years,16,8,100 to 499 employees,Yearly,Linux-based,Multiple times per day,Yes,Multiple times per day,25-34 years old,Man,No,91883
I am a developer by profession,Employed full-time,Italy,NA,5 - 10 years,30,14,100 to 499 employees,Yearly,Windows,Multiple times per day,Yes,A few times per month or weekly,35-44 years old,Man,No,54049
"I am not primarily a developer, but I write code sometimes as part of my work",Employed full-time,Ireland,NA,5 - 10 years,15,8,100 to 499 employees,Yearly,Linux-based,Multiple times per day,Yes,Daily or almost daily,25-34 years old,Man,No,35672
I am a developer by profession,Employed full-time,United Kingdom of Great Britain and Northern Ireland,NA,11 - 17 years,23,12,10 to 19 employees,Yearly,MacOS,Multiple times per day,Yes,Multiple times per day,35-44 years old,Man,No,71093
"I am not primarily a developer, but I write code sometimes as part of my work",Employed full-time,Italy,NA,5 - 10 years,40,20,500 to 999 employees,Yearly,Linux-based,A few times per week,Yes,Less than once per month or monthly,45-54 years old,Man,No,41077
